Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:   12.434, Eval reward: -513.512, TD loss:  14.869, Epsiode:    0, Epsilon:     1.0
Iteration:   94300, Train reward:  116.937, Eval reward:  -34.523, TD loss: 117.592, Epsiode:  142, Epsilon:    0.01
Iteration:   94400, Train reward:  106.824, Eval reward:  -33.609, TD loss: 129.385, Epsiode:  142, Epsilon:    0.01
Iteration:   94500, Train reward:   110.13, Eval reward:  -28.593, TD loss: 142.774, Epsiode:  142, Epsilon:    0.01
Iteration:   94600, Train reward:   114.17, Eval reward:  -30.226, TD loss: 133.121, Epsiode:  142, Epsilon:    0.01
Iteration:   94700, Train reward:  119.616, Eval reward:  -28.613, TD loss: 120.723, Epsiode:  143, Epsilon:    0.01
Iteration:   94800, Train reward:  106.188, Eval reward:   -5.764, TD loss: 128.989, Epsiode:  143, Epsilon:    0.01
Iteration:   94900, Train reward:  106.321, Eval reward:  -31.892, TD loss: 159.817, Epsiode:  143, Epsilon:    0.01
Iteration:   95000, Train reward:   118.66, Eval reward:  -61.965, TD loss: 141.823, Epsiode:  143, Epsilon:    0.01
Iteration:   95100, Train reward:   93.139, Eval reward:  -57.016, TD loss:  147.15, Epsiode:  143, Epsilon:    0.01
Iteration:   95200, Train reward:  120.085, Eval reward:  -76.439, TD loss: 112.573, Epsiode:  143, Epsilon:    0.01
Iteration:   95300, Train reward:  107.308, Eval reward:  -68.103, TD loss: 126.107, Epsiode:  143, Epsilon:    0.01
Iteration:   95400, Train reward:   99.835, Eval reward:  -50.171, TD loss: 144.903, Epsiode:  143, Epsilon:    0.01
Iteration:   95500, Train reward:  125.437, Eval reward:  -78.623, TD loss: 118.514, Epsiode:  143, Epsilon:    0.01
Iteration:   95600, Train reward:  116.919, Eval reward:  -65.561, TD loss: 136.537, Epsiode:  143, Epsilon:    0.01
Iteration:   95700, Train reward:   122.54, Eval reward:  -55.651, TD loss: 137.294, Epsiode:  144, Epsilon:    0.01
Iteration:   95800, Train reward:  122.399, Eval reward:  -79.927, TD loss: 116.729, Epsiode:  144, Epsilon:    0.01
Iteration:   95900, Train reward:  119.269, Eval reward:  -77.983, TD loss: 123.237, Epsiode:  144, Epsilon:    0.01
Iteration:   96000, Train reward:   98.461, Eval reward:  126.307, TD loss: 133.979, Epsiode:  144, Epsilon:    0.01
Iteration:   96100, Train reward:  117.174, Eval reward:  128.072, TD loss: 120.463, Epsiode:  144, Epsilon:    0.01
Iteration:   96200, Train reward:  106.577, Eval reward:  128.229, TD loss: 133.277, Epsiode:  144, Epsilon:    0.01
Iteration:   96300, Train reward:  107.674, Eval reward:  118.089, TD loss: 151.125, Epsiode:  144, Epsilon:    0.01
Iteration:   96400, Train reward:  106.415, Eval reward:  119.521, TD loss: 142.907, Epsiode:  145, Epsilon:    0.01
Iteration:   96500, Train reward:  115.526, Eval reward:  120.565, TD loss: 124.019, Epsiode:  145, Epsilon:    0.01
Iteration:   96600, Train reward:   94.928, Eval reward:  129.731, TD loss: 130.453, Epsiode:  145, Epsilon:    0.01
Iteration:   96700, Train reward:  106.611, Eval reward:  127.347, TD loss: 124.983, Epsiode:  145, Epsilon:    0.01
Iteration:   96800, Train reward:    96.72, Eval reward:  128.552, TD loss: 133.279, Epsiode:  145, Epsilon:    0.01
Iteration:   96900, Train reward:  102.459, Eval reward:  127.022, TD loss: 132.716, Epsiode:  145, Epsilon:    0.01
Iteration:   97000, Train reward:  120.438, Eval reward:     78.7, TD loss: 131.729, Epsiode:  146, Epsilon:    0.01
Iteration:   97100, Train reward:  116.695, Eval reward:   75.095, TD loss: 161.412, Epsiode:  146, Epsilon:    0.01
Iteration:   97200, Train reward:  124.159, Eval reward:   74.742, TD loss: 130.354, Epsiode:  146, Epsilon:    0.01
Iteration:   97300, Train reward:  118.917, Eval reward:   63.376, TD loss: 115.319, Epsiode:  146, Epsilon:    0.01
Iteration:   97400, Train reward:  121.436, Eval reward:   77.252, TD loss:  141.57, Epsiode:  146, Epsilon:    0.01
Iteration:   97500, Train reward:  117.043, Eval reward:   57.678, TD loss: 125.491, Epsiode:  146, Epsilon:    0.01
Iteration:   97600, Train reward:  117.506, Eval reward:   71.009, TD loss: 148.942, Epsiode:  147, Epsilon:    0.01
Iteration:   97700, Train reward:   98.052, Eval reward:   58.555, TD loss:  132.35, Epsiode:  147, Epsilon:    0.01
Iteration:   97800, Train reward:   110.95, Eval reward:   59.422, TD loss: 121.529, Epsiode:  147, Epsilon:    0.01
Iteration:   97900, Train reward:  120.317, Eval reward:   63.393, TD loss: 134.851, Epsiode:  147, Epsilon:    0.01
Iteration:   98000, Train reward:  106.119, Eval reward:  -10.238, TD loss:   125.1, Epsiode:  147, Epsilon:    0.01
Iteration:   98100, Train reward:  104.392, Eval reward:  -15.489, TD loss: 149.438, Epsiode:  147, Epsilon:    0.01
Iteration:   98200, Train reward:  102.574, Eval reward:   -8.381, TD loss: 140.865, Epsiode:  148, Epsilon:    0.01
Iteration:   98300, Train reward:  111.731, Eval reward:  -15.944, TD loss: 117.355, Epsiode:  148, Epsilon:    0.01
Iteration:   98400, Train reward:  137.221, Eval reward:   -9.037, TD loss: 116.707, Epsiode:  148, Epsilon:    0.01
Iteration:   98500, Train reward:  100.396, Eval reward:   -7.535, TD loss: 148.067, Epsiode:  148, Epsilon:    0.01
Iteration:   98600, Train reward:   99.502, Eval reward:  -13.707, TD loss: 142.384, Epsiode:  148, Epsilon:    0.01
Iteration:   98700, Train reward:  114.872, Eval reward:  -18.898, TD loss: 149.476, Epsiode:  148, Epsilon:    0.01
Iteration:   98800, Train reward:  105.249, Eval reward:   -7.089, TD loss: 117.245, Epsiode:  148, Epsilon:    0.01
Iteration:   98900, Train reward:   93.657, Eval reward:  -12.021, TD loss:  143.17, Epsiode:  148, Epsilon:    0.01
Iteration:   99000, Train reward:   98.204, Eval reward:  127.278, TD loss:  144.16, Epsiode:  149, Epsilon:    0.01
Iteration:   99100, Train reward:   97.082, Eval reward:  115.945, TD loss: 154.304, Epsiode:  149, Epsilon:    0.01
Iteration:   99200, Train reward:  104.145, Eval reward:  131.401, TD loss: 123.343, Epsiode:  149, Epsilon:    0.01
Iteration:   99300, Train reward:  113.011, Eval reward:  131.924, TD loss: 137.788, Epsiode:  149, Epsilon:    0.01
Iteration:   99400, Train reward:  100.407, Eval reward:  150.883, TD loss: 153.633, Epsiode:  150, Epsilon:    0.01
Iteration:   99500, Train reward:  103.353, Eval reward:  138.389, TD loss: 139.074, Epsiode:  150, Epsilon:    0.01
Iteration:   99600, Train reward:  104.996, Eval reward:  130.657, TD loss: 132.404, Epsiode:  150, Epsilon:    0.01
Iteration:   99700, Train reward:   97.649, Eval reward:  146.152, TD loss: 144.728, Epsiode:  150, Epsilon:    0.01
Iteration:   99800, Train reward:   90.366, Eval reward:   115.99, TD loss: 130.509, Epsiode:  151, Epsilon:    0.01
Iteration:   99900, Train reward:   87.074, Eval reward:   117.35, TD loss: 119.757, Epsiode:  151, Epsilon:    0.01
Iteration:  100000, Train reward:   93.286, Eval reward:  144.208, TD loss: 137.219, Epsiode:  151, Epsilon:    0.01
Iteration:  100100, Train reward:    95.33, Eval reward:  118.188, TD loss: 155.052, Epsiode:  151, Epsilon:    0.01
Iteration:  100200, Train reward:   84.534, Eval reward:  119.956, TD loss: 128.767, Epsiode:  151, Epsilon:    0.01
Iteration:  100300, Train reward:     80.8, Eval reward:  120.001, TD loss: 134.692, Epsiode:  151, Epsilon:    0.01
Iteration:  100400, Train reward:  116.757, Eval reward:  109.125, TD loss: 144.211, Epsiode:  152, Epsilon:    0.01
Iteration:  100500, Train reward:  106.069, Eval reward:  141.054, TD loss: 131.037, Epsiode:  152, Epsilon:    0.01
Iteration:  100600, Train reward:  120.629, Eval reward:  129.714, TD loss: 143.302, Epsiode:  152, Epsilon:    0.01
Iteration:  100700, Train reward:  116.794, Eval reward:  118.058, TD loss: 150.611, Epsiode:  152, Epsilon:    0.01
Iteration:  100800, Train reward:  106.367, Eval reward:  127.737, TD loss: 147.483, Epsiode:  152, Epsilon:    0.01
Iteration:  100900, Train reward:    95.13, Eval reward:  117.492, TD loss: 143.665, Epsiode:  153, Epsilon:    0.01
Iteration:  101000, Train reward:  117.057, Eval reward:   82.398, TD loss: 138.748, Epsiode:  153, Epsilon:    0.01
Iteration:  101100, Train reward:  107.294, Eval reward:   74.469, TD loss: 139.734, Epsiode:  153, Epsilon:    0.01
Iteration:  101200, Train reward:  103.065, Eval reward:   77.842, TD loss: 130.971, Epsiode:  153, Epsilon:    0.01
Iteration:  101300, Train reward:   87.857, Eval reward:   88.528, TD loss: 134.181, Epsiode:  153, Epsilon:    0.01
Iteration:  101400, Train reward:   99.249, Eval reward:   99.022, TD loss: 133.074, Epsiode:  153, Epsilon:    0.01
Iteration:  101500, Train reward:   79.651, Eval reward:   94.728, TD loss: 140.047, Epsiode:  153, Epsilon:    0.01
Iteration:  101600, Train reward:   134.71, Eval reward:  112.467, TD loss:  144.72, Epsiode:  154, Epsilon:    0.01
Iteration:  101700, Train reward:  116.708, Eval reward:  107.882, TD loss: 133.346, Epsiode:  154, Epsilon:    0.01
Iteration:  101800, Train reward:  118.599, Eval reward:  101.947, TD loss: 139.327, Epsiode:  154, Epsilon:    0.01
Iteration:  101900, Train reward:  130.206, Eval reward:   96.465, TD loss: 152.257, Epsiode:  154, Epsilon:    0.01
Iteration:  102000, Train reward:   105.26, Eval reward:   76.274, TD loss: 145.495, Epsiode:  154, Epsilon:    0.01
Iteration:  102100, Train reward:  120.493, Eval reward:    76.74, TD loss:  134.15, Epsiode:  154, Epsilon:    0.01
Iteration:  102200, Train reward:  135.822, Eval reward:   89.852, TD loss: 143.915, Epsiode:  154, Epsilon:    0.01
Iteration:  102300, Train reward:  127.963, Eval reward:    90.97, TD loss: 137.936, Epsiode:  154, Epsilon:    0.01
Iteration:  102400, Train reward:  124.221, Eval reward:   90.952, TD loss: 140.183, Epsiode:  154, Epsilon:    0.01
Iteration:  102500, Train reward:  114.396, Eval reward:   92.026, TD loss:  125.76, Epsiode:  154, Epsilon:    0.01
Iteration:  102600, Train reward:  115.436, Eval reward:   85.688, TD loss: 144.796, Epsiode:  155, Epsilon:    0.01
Iteration:  102700, Train reward:   96.051, Eval reward:   72.727, TD loss: 139.619, Epsiode:  155, Epsilon:    0.01
Iteration:  102800, Train reward:  121.243, Eval reward:    88.75, TD loss: 138.073, Epsiode:  155, Epsilon:    0.01
Iteration:  102900, Train reward:  113.962, Eval reward:   83.991, TD loss: 149.988, Epsiode:  155, Epsilon:    0.01
Iteration:  103000, Train reward:  124.265, Eval reward:   49.636, TD loss: 133.077, Epsiode:  155, Epsilon:    0.01
Iteration:  103100, Train reward:   82.231, Eval reward:   35.999, TD loss: 132.066, Epsiode:  156, Epsilon:    0.01
Iteration:  103200, Train reward:   97.678, Eval reward:   12.294, TD loss: 152.528, Epsiode:  156, Epsilon:    0.01
Iteration:  103300, Train reward:  104.517, Eval reward:   19.461, TD loss: 140.352, Epsiode:  156, Epsilon:    0.01
Iteration:  103400, Train reward:  111.075, Eval reward:   45.391, TD loss: 145.709, Epsiode:  156, Epsilon:    0.01
Iteration:  103500, Train reward:  114.858, Eval reward:   53.491, TD loss: 136.486, Epsiode:  156, Epsilon:    0.01
Iteration:  103600, Train reward:   92.917, Eval reward:   17.608, TD loss:   136.5, Epsiode:  156, Epsilon:    0.01
Iteration:  103700, Train reward:  100.598, Eval reward:   22.829, TD loss: 139.156, Epsiode:  156, Epsilon:    0.01
Iteration:  103800, Train reward:  113.298, Eval reward:    34.42, TD loss: 126.081, Epsiode:  156, Epsilon:    0.01
Iteration:  103900, Train reward:  117.446, Eval reward:   40.371, TD loss: 149.251, Epsiode:  156, Epsilon:    0.01
Iteration:  104000, Train reward:  122.978, Eval reward:  171.863, TD loss: 155.541, Epsiode:  156, Epsilon:    0.01
Iteration:  104100, Train reward:  110.735, Eval reward:  170.698, TD loss: 145.693, Epsiode:  157, Epsilon:    0.01
Iteration:  104200, Train reward:  106.397, Eval reward:  161.944, TD loss: 145.401, Epsiode:  157, Epsilon:    0.01
Iteration:  104300, Train reward:  106.014, Eval reward:  167.494, TD loss: 152.611, Epsiode:  157, Epsilon:    0.01
Iteration:  104400, Train reward:  102.994, Eval reward:  173.701, TD loss: 151.544, Epsiode:  157, Epsilon:    0.01
Iteration:  104500, Train reward:   109.01, Eval reward:  178.315, TD loss: 138.874, Epsiode:  157, Epsilon:    0.01
Iteration:  104600, Train reward:  113.595, Eval reward:   161.13, TD loss: 157.501, Epsiode:  158, Epsilon:    0.01
Iteration:  104700, Train reward:  112.447, Eval reward:  181.419, TD loss: 149.574, Epsiode:  158, Epsilon:    0.01
Iteration:  104800, Train reward:  122.192, Eval reward:  185.256, TD loss: 152.374, Epsiode:  158, Epsilon:    0.01
Iteration:  104900, Train reward:  109.668, Eval reward:  163.508, TD loss: 154.214, Epsiode:  158, Epsilon:    0.01
Iteration:  105000, Train reward:  120.675, Eval reward:   -4.962, TD loss: 133.687, Epsiode:  158, Epsilon:    0.01
Iteration:  105100, Train reward:  134.308, Eval reward:    5.558, TD loss: 140.328, Epsiode:  159, Epsilon:    0.01
Iteration:  105200, Train reward:  139.068, Eval reward:   -0.106, TD loss: 141.746, Epsiode:  159, Epsilon:    0.01
Iteration:  105300, Train reward:  118.294, Eval reward:   19.135, TD loss: 134.843, Epsiode:  159, Epsilon:    0.01
Iteration:  105400, Train reward:  101.744, Eval reward:    5.536, TD loss: 138.337, Epsiode:  159, Epsilon:    0.01
Iteration:  105500, Train reward:   91.288, Eval reward:   -7.332, TD loss: 134.248, Epsiode:  159, Epsilon:    0.01
Iteration:  105600, Train reward:    99.99, Eval reward:   -2.293, TD loss: 163.711, Epsiode:  160, Epsilon:    0.01
Iteration:  105700, Train reward:  108.541, Eval reward:  -14.649, TD loss: 149.592, Epsiode:  160, Epsilon:    0.01
Iteration:  105800, Train reward:   84.708, Eval reward:     0.44, TD loss: 123.398, Epsiode:  160, Epsilon:    0.01
Iteration:  105900, Train reward:  100.732, Eval reward:   21.329, TD loss: 146.141, Epsiode:  160, Epsilon:    0.01
Iteration:  106000, Train reward:  111.703, Eval reward:  132.058, TD loss: 145.972, Epsiode:  160, Epsilon:    0.01
Iteration:  106100, Train reward:  111.955, Eval reward:  149.799, TD loss:  146.91, Epsiode:  161, Epsilon:    0.01
Iteration:  106200, Train reward:  117.868, Eval reward:  137.343, TD loss: 160.964, Epsiode:  161, Epsilon:    0.01
Iteration:  106300, Train reward:   90.058, Eval reward:  133.472, TD loss: 142.566, Epsiode:  161, Epsilon:    0.01
Iteration:  106400, Train reward:  121.389, Eval reward:  122.026, TD loss: 143.655, Epsiode:  161, Epsilon:    0.01
Iteration:  106500, Train reward:  104.591, Eval reward:  145.788, TD loss: 140.425, Epsiode:  161, Epsilon:    0.01
Iteration:  106600, Train reward:  143.287, Eval reward:  130.285, TD loss: 145.906, Epsiode:  162, Epsilon:    0.01
Iteration:  106700, Train reward:   89.819, Eval reward:  134.542, TD loss: 166.087, Epsiode:  162, Epsilon:    0.01
Iteration:  106800, Train reward:  131.489, Eval reward:  123.403, TD loss: 153.655, Epsiode:  162, Epsilon:    0.01
Iteration:  106900, Train reward:  120.194, Eval reward:  141.388, TD loss: 144.277, Epsiode:  162, Epsilon:    0.01
Iteration:  107000, Train reward:  128.697, Eval reward:  165.964, TD loss: 155.866, Epsiode:  163, Epsilon:    0.01
Iteration:  107100, Train reward:  136.056, Eval reward:  157.118, TD loss: 149.293, Epsiode:  163, Epsilon:    0.01
Iteration:  107200, Train reward:  121.696, Eval reward:  144.658, TD loss: 146.942, Epsiode:  163, Epsilon:    0.01
Iteration:  107300, Train reward:  117.857, Eval reward:  143.145, TD loss: 157.384, Epsiode:  163, Epsilon:    0.01
Iteration:  107400, Train reward:  114.176, Eval reward:  159.339, TD loss: 150.904, Epsiode:  163, Epsilon:    0.01
Iteration:  107500, Train reward:  133.192, Eval reward:  134.691, TD loss:  150.75, Epsiode:  163, Epsilon:    0.01
Iteration:  107600, Train reward:  122.139, Eval reward:  154.301, TD loss: 144.901, Epsiode:  163, Epsilon:    0.01
Iteration:  107700, Train reward:  130.896, Eval reward:  165.024, TD loss: 158.567, Epsiode:  164, Epsilon:    0.01
Iteration:  107800, Train reward:   130.69, Eval reward:  146.691, TD loss: 135.663, Epsiode:  164, Epsilon:    0.01
Iteration:  107900, Train reward:  144.216, Eval reward:  143.289, TD loss: 140.097, Epsiode:  164, Epsilon:    0.01
Iteration:  108000, Train reward:  151.131, Eval reward:  137.537, TD loss: 150.692, Epsiode:  164, Epsilon:    0.01
Iteration:  108100, Train reward:  141.499, Eval reward:  143.282, TD loss:  147.93, Epsiode:  164, Epsilon:    0.01
Iteration:  108200, Train reward:  154.432, Eval reward:  156.096, TD loss: 126.377, Epsiode:  165, Epsilon:    0.01
Iteration:  108300, Train reward:   142.64, Eval reward:  161.421, TD loss: 139.673, Epsiode:  165, Epsilon:    0.01
Iteration:  108400, Train reward:  153.991, Eval reward:  153.219, TD loss: 119.078, Epsiode:  165, Epsilon:    0.01
Iteration:  108500, Train reward:  134.472, Eval reward:  153.184, TD loss: 137.679, Epsiode:  165, Epsilon:    0.01
Iteration:  108600, Train reward:  144.983, Eval reward:  163.057, TD loss: 165.891, Epsiode:  165, Epsilon:    0.01
Iteration:  108700, Train reward:  143.192, Eval reward:  165.409, TD loss: 154.606, Epsiode:  165, Epsilon:    0.01
Iteration:  108800, Train reward:  131.714, Eval reward:  165.366, TD loss: 150.719, Epsiode:  166, Epsilon:    0.01
Iteration:  108900, Train reward:  151.662, Eval reward:  151.567, TD loss: 153.855, Epsiode:  166, Epsilon:    0.01
Iteration:  109000, Train reward:  143.571, Eval reward:  185.057, TD loss: 140.346, Epsiode:  166, Epsilon:    0.01
Iteration:  109100, Train reward:  131.494, Eval reward:  174.476, TD loss: 158.993, Epsiode:  166, Epsilon:    0.01
Iteration:  109200, Train reward:   143.82, Eval reward:  180.672, TD loss: 168.831, Epsiode:  166, Epsilon:    0.01
Iteration:  109300, Train reward:  161.203, Eval reward:  190.224, TD loss: 131.916, Epsiode:  166, Epsilon:    0.01
Iteration:  109400, Train reward:  164.378, Eval reward:  176.541, TD loss: 137.277, Epsiode:  167, Epsilon:    0.01
Iteration:  109500, Train reward:  141.961, Eval reward:  201.924, TD loss: 149.402, Epsiode:  167, Epsilon:    0.01
Iteration:  109600, Train reward:  139.261, Eval reward:  184.509, TD loss: 158.625, Epsiode:  167, Epsilon:    0.01
Iteration:  109700, Train reward:  176.467, Eval reward:  198.051, TD loss: 131.409, Epsiode:  167, Epsilon:    0.01
Iteration:  109800, Train reward:  161.422, Eval reward:  192.032, TD loss: 146.146, Epsiode:  168, Epsilon:    0.01
Iteration:  109900, Train reward:  148.148, Eval reward:  168.165, TD loss: 141.666, Epsiode:  168, Epsilon:    0.01
Iteration:  110000, Train reward:  133.952, Eval reward:  183.097, TD loss: 136.916, Epsiode:  169, Epsilon:    0.01
