Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:   -3.392, Eval reward: -400.466, TD loss:  -7.435, Epsiode:    0, Epsilon:     1.0
Iteration:  102100, Train reward:  176.196, Eval reward:  -23.154, TD loss: 121.794, Epsiode:  164, Epsilon:    0.01
Iteration:  102200, Train reward:  180.326, Eval reward:  -27.278, TD loss: 140.763, Epsiode:  164, Epsilon:    0.01
Iteration:  102300, Train reward:  172.801, Eval reward:   -9.613, TD loss: 132.162, Epsiode:  164, Epsilon:    0.01
Iteration:  102400, Train reward:  165.238, Eval reward:   -5.797, TD loss: 152.914, Epsiode:  164, Epsilon:    0.01
Iteration:  102500, Train reward:  162.978, Eval reward:  -18.094, TD loss:  137.19, Epsiode:  165, Epsilon:    0.01
Iteration:  102600, Train reward:  165.087, Eval reward:  -14.213, TD loss:  151.71, Epsiode:  165, Epsilon:    0.01
Iteration:  102700, Train reward:  160.458, Eval reward:   -7.858, TD loss: 149.977, Epsiode:  165, Epsilon:    0.01
Iteration:  102800, Train reward:  183.494, Eval reward:  -26.095, TD loss: 145.868, Epsiode:  165, Epsilon:    0.01
Iteration:  102900, Train reward:  178.597, Eval reward:  -16.809, TD loss: 147.593, Epsiode:  165, Epsilon:    0.01
Iteration:  103000, Train reward:  179.422, Eval reward:  203.405, TD loss: 154.834, Epsiode:  165, Epsilon:    0.01
Iteration:  103100, Train reward:  168.172, Eval reward:   214.74, TD loss: 143.431, Epsiode:  165, Epsilon:    0.01
Iteration:  103200, Train reward:  167.329, Eval reward:  213.111, TD loss: 139.234, Epsiode:  166, Epsilon:    0.01
Iteration:  103300, Train reward:  154.974, Eval reward:  221.837, TD loss: 129.827, Epsiode:  166, Epsilon:    0.01
Iteration:  103400, Train reward:  185.763, Eval reward:  218.548, TD loss: 140.405, Epsiode:  166, Epsilon:    0.01
Iteration:  103500, Train reward:  186.651, Eval reward:  207.228, TD loss: 159.639, Epsiode:  166, Epsilon:    0.01
Iteration:  103600, Train reward:   160.96, Eval reward:   223.74, TD loss: 151.478, Epsiode:  167, Epsilon:    0.01
Iteration:  103700, Train reward:  201.225, Eval reward:  227.568, TD loss: 132.209, Epsiode:  167, Epsilon:    0.01
Iteration:  103800, Train reward:  182.582, Eval reward:  201.173, TD loss: 165.199, Epsiode:  167, Epsilon:    0.01
Iteration:  103900, Train reward:   159.14, Eval reward:  229.241, TD loss: 149.762, Epsiode:  167, Epsilon:    0.01
Iteration:  104000, Train reward:  182.691, Eval reward:  173.189, TD loss: 152.617, Epsiode:  167, Epsilon:    0.01
Iteration:  104100, Train reward:  172.282, Eval reward:  175.778, TD loss: 136.883, Epsiode:  167, Epsilon:    0.01
Iteration:  104200, Train reward:  180.673, Eval reward:  179.837, TD loss: 163.967, Epsiode:  168, Epsilon:    0.01
Iteration:  104300, Train reward:  190.746, Eval reward:  158.891, TD loss: 148.521, Epsiode:  168, Epsilon:    0.01
Iteration:  104400, Train reward:  185.295, Eval reward:  154.283, TD loss: 143.804, Epsiode:  168, Epsilon:    0.01
Iteration:  104500, Train reward:  181.511, Eval reward:  176.072, TD loss: 138.713, Epsiode:  168, Epsilon:    0.01
Iteration:  104600, Train reward:   161.13, Eval reward:  175.315, TD loss: 135.913, Epsiode:  168, Epsilon:    0.01
Iteration:  104700, Train reward:  166.744, Eval reward:  177.433, TD loss:  135.91, Epsiode:  168, Epsilon:    0.01
Iteration:  104800, Train reward:  176.466, Eval reward:  159.817, TD loss:  153.77, Epsiode:  168, Epsilon:    0.01
Iteration:  104900, Train reward:   175.34, Eval reward:   168.86, TD loss: 152.403, Epsiode:  169, Epsilon:    0.01
Iteration:  105000, Train reward:  167.195, Eval reward:  132.146, TD loss: 126.752, Epsiode:  169, Epsilon:    0.01
Iteration:  105100, Train reward:  177.276, Eval reward:  129.351, TD loss: 149.347, Epsiode:  169, Epsilon:    0.01
Iteration:  105200, Train reward:  172.573, Eval reward:  157.827, TD loss: 152.252, Epsiode:  169, Epsilon:    0.01
Iteration:  105300, Train reward:  166.474, Eval reward:  137.725, TD loss: 135.966, Epsiode:  169, Epsilon:    0.01
Iteration:  105400, Train reward:  181.262, Eval reward:  121.709, TD loss:  142.41, Epsiode:  169, Epsilon:    0.01
Iteration:  105500, Train reward:  185.898, Eval reward:  136.961, TD loss: 158.522, Epsiode:  170, Epsilon:    0.01
Iteration:  105600, Train reward:  192.957, Eval reward:  131.895, TD loss: 146.294, Epsiode:  170, Epsilon:    0.01
Iteration:  105700, Train reward:  169.885, Eval reward:  120.341, TD loss: 129.371, Epsiode:  170, Epsilon:    0.01
Iteration:  105800, Train reward:  183.062, Eval reward:  123.895, TD loss: 151.147, Epsiode:  170, Epsilon:    0.01
Iteration:  105900, Train reward:  195.606, Eval reward:  121.614, TD loss: 152.846, Epsiode:  171, Epsilon:    0.01
Iteration:  106000, Train reward:  164.068, Eval reward:   193.87, TD loss: 128.226, Epsiode:  171, Epsilon:    0.01
Iteration:  106100, Train reward:   175.64, Eval reward:  177.469, TD loss: 158.799, Epsiode:  171, Epsilon:    0.01
Iteration:  106200, Train reward:   185.94, Eval reward:  178.695, TD loss: 135.613, Epsiode:  171, Epsilon:    0.01
Iteration:  106300, Train reward:  185.233, Eval reward:  179.052, TD loss: 155.816, Epsiode:  171, Epsilon:    0.01
Iteration:  106400, Train reward:  175.473, Eval reward:  186.719, TD loss: 151.561, Epsiode:  171, Epsilon:    0.01
Iteration:  106500, Train reward:  166.692, Eval reward:  169.238, TD loss:  157.82, Epsiode:  171, Epsilon:    0.01
Iteration:  106600, Train reward:  173.337, Eval reward:  183.401, TD loss: 143.421, Epsiode:  171, Epsilon:    0.01
Iteration:  106700, Train reward:    165.4, Eval reward:  181.326, TD loss: 146.039, Epsiode:  172, Epsilon:    0.01
Iteration:  106800, Train reward:  157.712, Eval reward:  163.775, TD loss: 148.478, Epsiode:  172, Epsilon:    0.01
Iteration:  106900, Train reward:  173.698, Eval reward:  184.807, TD loss: 133.006, Epsiode:  172, Epsilon:    0.01
Iteration:  107000, Train reward:  190.443, Eval reward:  187.534, TD loss: 146.633, Epsiode:  172, Epsilon:    0.01
Iteration:  107100, Train reward:  179.189, Eval reward:  175.695, TD loss: 151.276, Epsiode:  173, Epsilon:    0.01
Iteration:  107200, Train reward:  178.989, Eval reward:  174.628, TD loss: 160.774, Epsiode:  173, Epsilon:    0.01
Iteration:  107300, Train reward:  181.764, Eval reward:  150.285, TD loss: 171.965, Epsiode:  173, Epsilon:    0.01
Iteration:  107400, Train reward:  176.556, Eval reward:  184.052, TD loss: 152.191, Epsiode:  173, Epsilon:    0.01
Iteration:  107500, Train reward:  176.984, Eval reward:  178.254, TD loss: 158.867, Epsiode:  173, Epsilon:    0.01
Iteration:  107600, Train reward:  184.044, Eval reward:  175.063, TD loss: 146.214, Epsiode:  174, Epsilon:    0.01
Iteration:  107700, Train reward:  163.704, Eval reward:  174.282, TD loss: 143.434, Epsiode:  174, Epsilon:    0.01
Iteration:  107800, Train reward:  177.049, Eval reward:  170.605, TD loss: 146.935, Epsiode:  174, Epsilon:    0.01
Iteration:  107900, Train reward:  178.564, Eval reward:    178.4, TD loss: 138.752, Epsiode:  174, Epsilon:    0.01
Iteration:  108000, Train reward:  202.726, Eval reward:  177.549, TD loss: 153.531, Epsiode:  174, Epsilon:    0.01
Iteration:  108100, Train reward:  177.123, Eval reward:  175.781, TD loss: 133.213, Epsiode:  175, Epsilon:    0.01
Iteration:  108200, Train reward:  182.885, Eval reward:    163.2, TD loss: 164.774, Epsiode:  175, Epsilon:    0.01
Iteration:  108300, Train reward:  185.632, Eval reward:  153.156, TD loss: 143.353, Epsiode:  175, Epsilon:    0.01
Iteration:  108400, Train reward:  175.011, Eval reward:  169.704, TD loss: 137.852, Epsiode:  175, Epsilon:    0.01
Iteration:  108500, Train reward:   183.63, Eval reward:  163.165, TD loss: 148.758, Epsiode:  175, Epsilon:    0.01
Iteration:  108600, Train reward:  186.994, Eval reward:  167.934, TD loss: 145.276, Epsiode:  175, Epsilon:    0.01
Iteration:  108700, Train reward:  174.723, Eval reward:  168.227, TD loss: 155.464, Epsiode:  175, Epsilon:    0.01
Iteration:  108800, Train reward:  164.071, Eval reward:  150.391, TD loss: 143.481, Epsiode:  175, Epsilon:    0.01
Iteration:  108900, Train reward:  140.642, Eval reward:   157.04, TD loss: 136.999, Epsiode:  176, Epsilon:    0.01
Iteration:  109000, Train reward:  170.575, Eval reward:   94.549, TD loss: 154.273, Epsiode:  176, Epsilon:    0.01
Iteration:  109100, Train reward:  162.216, Eval reward:   88.377, TD loss: 138.669, Epsiode:  176, Epsilon:    0.01
Iteration:  109200, Train reward:  171.291, Eval reward:   109.67, TD loss: 150.016, Epsiode:  176, Epsilon:    0.01
Iteration:  109300, Train reward:  148.245, Eval reward:  103.384, TD loss:  145.67, Epsiode:  176, Epsilon:    0.01
Iteration:  109400, Train reward:  155.337, Eval reward:   90.782, TD loss: 148.361, Epsiode:  176, Epsilon:    0.01
Iteration:  109500, Train reward:  168.404, Eval reward:   96.769, TD loss:  148.49, Epsiode:  177, Epsilon:    0.01
Iteration:  109600, Train reward:  157.965, Eval reward:  106.284, TD loss:  142.46, Epsiode:  177, Epsilon:    0.01
Iteration:  109700, Train reward:  167.287, Eval reward:   99.469, TD loss: 138.487, Epsiode:  177, Epsilon:    0.01
Iteration:  109800, Train reward:  171.739, Eval reward:   97.829, TD loss: 151.435, Epsiode:  177, Epsilon:    0.01
Iteration:  109900, Train reward:  167.853, Eval reward:   94.619, TD loss:  146.49, Epsiode:  178, Epsilon:    0.01
Iteration:  110000, Train reward:  151.121, Eval reward:  237.891, TD loss: 158.094, Epsiode:  178, Epsilon:    0.01
Iteration:  110100, Train reward:  150.118, Eval reward:  242.001, TD loss: 155.084, Epsiode:  178, Epsilon:    0.01
Iteration:  110200, Train reward:  173.744, Eval reward:  253.634, TD loss: 155.455, Epsiode:  179, Epsilon:    0.01
Iteration:  110300, Train reward:  153.443, Eval reward:    235.9, TD loss: 136.215, Epsiode:  179, Epsilon:    0.01
Iteration:  110400, Train reward:   185.65, Eval reward:  244.887, TD loss: 152.474, Epsiode:  179, Epsilon:    0.01
Iteration:  110500, Train reward:  168.266, Eval reward:  225.109, TD loss: 157.936, Epsiode:  179, Epsilon:    0.01
Iteration:  110600, Train reward:  181.964, Eval reward:  244.548, TD loss: 159.047, Epsiode:  179, Epsilon:    0.01
Iteration:  110700, Train reward:  180.582, Eval reward:  229.477, TD loss: 131.536, Epsiode:  180, Epsilon:    0.01
Iteration:  110800, Train reward:  180.443, Eval reward:  228.761, TD loss:  143.39, Epsiode:  180, Epsilon:    0.01
Iteration:  110900, Train reward:  179.253, Eval reward:  241.886, TD loss: 123.008, Epsiode:  180, Epsilon:    0.01
Iteration:  111000, Train reward:  172.017, Eval reward:  141.591, TD loss: 136.592, Epsiode:  180, Epsilon:    0.01
Iteration:  111100, Train reward:  179.125, Eval reward:  137.952, TD loss: 147.282, Epsiode:  180, Epsilon:    0.01
Iteration:  111200, Train reward:   196.41, Eval reward:   135.49, TD loss: 158.449, Epsiode:  180, Epsilon:    0.01
Iteration:  111300, Train reward:   202.28, Eval reward:  121.553, TD loss: 148.252, Epsiode:  180, Epsilon:    0.01
Iteration:  111400, Train reward:  169.008, Eval reward:   137.18, TD loss: 132.115, Epsiode:  181, Epsilon:    0.01
Iteration:  111500, Train reward:   179.14, Eval reward:  135.635, TD loss: 151.329, Epsiode:  181, Epsilon:    0.01
Iteration:  111600, Train reward:  177.179, Eval reward:  150.698, TD loss: 141.256, Epsiode:  181, Epsilon:    0.01
Iteration:  111700, Train reward:  169.865, Eval reward:  121.297, TD loss: 158.519, Epsiode:  181, Epsilon:    0.01
Iteration:  111800, Train reward:  169.949, Eval reward:  118.311, TD loss: 122.182, Epsiode:  181, Epsilon:    0.01
Iteration:  111900, Train reward:  182.293, Eval reward:  137.027, TD loss: 134.667, Epsiode:  181, Epsilon:    0.01
Iteration:  112000, Train reward:  200.497, Eval reward:  110.321, TD loss: 145.925, Epsiode:  181, Epsilon:    0.01
Iteration:  112100, Train reward:  148.008, Eval reward:  123.577, TD loss: 139.961, Epsiode:  182, Epsilon:    0.01
Iteration:  112200, Train reward:  172.208, Eval reward:  109.701, TD loss: 149.285, Epsiode:  182, Epsilon:    0.01
Iteration:  112300, Train reward:  164.945, Eval reward:  118.308, TD loss: 131.461, Epsiode:  182, Epsilon:    0.01
Iteration:  112400, Train reward:  178.253, Eval reward:  118.092, TD loss: 154.277, Epsiode:  182, Epsilon:    0.01
Iteration:  112500, Train reward:  168.938, Eval reward:  111.507, TD loss: 151.575, Epsiode:  182, Epsilon:    0.01
Iteration:  112600, Train reward:  177.018, Eval reward:  108.055, TD loss: 133.288, Epsiode:  182, Epsilon:    0.01
Iteration:  112700, Train reward:  158.317, Eval reward:  105.629, TD loss: 130.022, Epsiode:  182, Epsilon:    0.01
Iteration:  112800, Train reward:  184.533, Eval reward:   110.27, TD loss: 130.618, Epsiode:  183, Epsilon:    0.01
Iteration:  112900, Train reward:  168.024, Eval reward:   97.929, TD loss: 158.164, Epsiode:  183, Epsilon:    0.01
Iteration:  113000, Train reward:  179.445, Eval reward:   -28.03, TD loss: 159.398, Epsiode:  183, Epsilon:    0.01
Iteration:  113100, Train reward:  178.851, Eval reward:   -30.41, TD loss: 158.219, Epsiode:  183, Epsilon:    0.01
Iteration:  113200, Train reward:  172.446, Eval reward:  -41.004, TD loss: 134.307, Epsiode:  183, Epsilon:    0.01
Iteration:  113300, Train reward:  183.121, Eval reward:  -34.657, TD loss: 139.516, Epsiode:  184, Epsilon:    0.01
Iteration:  113400, Train reward:  163.263, Eval reward:  -45.568, TD loss: 122.565, Epsiode:  184, Epsilon:    0.01
Iteration:  113500, Train reward:  149.598, Eval reward:   -58.91, TD loss: 133.954, Epsiode:  185, Epsilon:    0.01
Iteration:  113600, Train reward:  167.143, Eval reward:  -31.923, TD loss: 129.303, Epsiode:  185, Epsilon:    0.01
Iteration:  113700, Train reward:    162.7, Eval reward:  -46.263, TD loss: 163.268, Epsiode:  185, Epsilon:    0.01
Iteration:  113800, Train reward:  165.723, Eval reward:  -32.283, TD loss: 147.131, Epsiode:  186, Epsilon:    0.01
Iteration:  113900, Train reward:  158.702, Eval reward:  -31.566, TD loss: 164.221, Epsiode:  186, Epsilon:    0.01
Iteration:  114000, Train reward:   166.96, Eval reward:   26.193, TD loss: 153.159, Epsiode:  186, Epsilon:    0.01
Iteration:  114100, Train reward:  182.695, Eval reward:   19.914, TD loss: 139.145, Epsiode:  186, Epsilon:    0.01
Iteration:  114200, Train reward:  160.039, Eval reward:   19.698, TD loss: 145.004, Epsiode:  186, Epsilon:    0.01
Iteration:  114300, Train reward:  163.863, Eval reward:   22.541, TD loss: 134.577, Epsiode:  187, Epsilon:    0.01
Iteration:  114400, Train reward:  168.463, Eval reward:   30.354, TD loss: 127.076, Epsiode:  187, Epsilon:    0.01
Iteration:  114500, Train reward:  172.538, Eval reward:   20.442, TD loss: 159.327, Epsiode:  187, Epsilon:    0.01
Iteration:  114600, Train reward:  147.405, Eval reward:   37.867, TD loss: 153.601, Epsiode:  187, Epsilon:    0.01
Iteration:  114700, Train reward:  171.508, Eval reward:   15.058, TD loss:  151.05, Epsiode:  187, Epsilon:    0.01
Iteration:  114800, Train reward:  158.663, Eval reward:   26.612, TD loss: 129.656, Epsiode:  188, Epsilon:    0.01
Iteration:  114900, Train reward:  156.882, Eval reward:    24.52, TD loss: 156.942, Epsiode:  188, Epsilon:    0.01
Iteration:  115000, Train reward:  167.619, Eval reward:  204.894, TD loss: 127.803, Epsiode:  188, Epsilon:    0.01
Iteration:  115100, Train reward:  170.263, Eval reward:  219.443, TD loss: 138.804, Epsiode:  188, Epsilon:    0.01
Iteration:  115200, Train reward:  158.026, Eval reward:  205.828, TD loss:  148.06, Epsiode:  189, Epsilon:    0.01
Iteration:  115300, Train reward:  168.072, Eval reward:   187.49, TD loss: 134.584, Epsiode:  189, Epsilon:    0.01
Iteration:  115400, Train reward:   155.73, Eval reward:  206.354, TD loss: 158.921, Epsiode:  189, Epsilon:    0.01
Iteration:  115500, Train reward:  150.718, Eval reward:  199.691, TD loss: 152.465, Epsiode:  189, Epsilon:    0.01
Iteration:  115600, Train reward:  170.997, Eval reward:  179.085, TD loss: 147.319, Epsiode:  189, Epsilon:    0.01
Iteration:  115700, Train reward:  163.372, Eval reward:  210.029, TD loss: 148.372, Epsiode:  189, Epsilon:    0.01
Iteration:  115800, Train reward:  166.613, Eval reward:  196.186, TD loss:  131.39, Epsiode:  190, Epsilon:    0.01
Iteration:  115900, Train reward:  157.626, Eval reward:  197.169, TD loss: 145.759, Epsiode:  190, Epsilon:    0.01
Iteration:  116000, Train reward:  170.198, Eval reward:   41.148, TD loss:  172.51, Epsiode:  190, Epsilon:    0.01
Iteration:  116100, Train reward:   167.53, Eval reward:   37.374, TD loss: 174.513, Epsiode:  190, Epsilon:    0.01
Iteration:  116200, Train reward:  140.981, Eval reward:   35.618, TD loss: 127.668, Epsiode:  190, Epsilon:    0.01
Iteration:  116300, Train reward:  165.664, Eval reward:   33.878, TD loss: 144.446, Epsiode:  190, Epsilon:    0.01
Iteration:  116400, Train reward:  177.889, Eval reward:   35.833, TD loss:   140.2, Epsiode:  190, Epsilon:    0.01
Iteration:  116500, Train reward:  164.774, Eval reward:   41.858, TD loss: 139.467, Epsiode:  190, Epsilon:    0.01
Iteration:  116600, Train reward:  156.752, Eval reward:   27.214, TD loss: 152.901, Epsiode:  190, Epsilon:    0.01
Iteration:  116700, Train reward:  166.738, Eval reward:   30.546, TD loss: 157.247, Epsiode:  191, Epsilon:    0.01
Iteration:  116800, Train reward:  151.874, Eval reward:   30.393, TD loss: 150.224, Epsiode:  191, Epsilon:    0.01
Iteration:  116900, Train reward:  166.112, Eval reward:   39.065, TD loss: 163.539, Epsiode:  191, Epsilon:    0.01
Iteration:  117000, Train reward:  173.913, Eval reward:   73.023, TD loss: 155.111, Epsiode:  191, Epsilon:    0.01
Iteration:  117100, Train reward:  153.664, Eval reward:   55.054, TD loss: 140.826, Epsiode:  192, Epsilon:    0.01
Iteration:  117200, Train reward:  161.448, Eval reward:   63.458, TD loss: 137.348, Epsiode:  192, Epsilon:    0.01
Iteration:  117300, Train reward:  158.583, Eval reward:   65.805, TD loss: 137.306, Epsiode:  192, Epsilon:    0.01
Iteration:  117400, Train reward:   166.38, Eval reward:   72.178, TD loss: 151.625, Epsiode:  192, Epsilon:    0.01
Iteration:  117500, Train reward:  160.114, Eval reward:   57.203, TD loss: 155.912, Epsiode:  192, Epsilon:    0.01
Iteration:  117600, Train reward:  157.958, Eval reward:   85.582, TD loss: 128.766, Epsiode:  192, Epsilon:    0.01
Iteration:  117700, Train reward:  161.977, Eval reward:    55.42, TD loss: 153.307, Epsiode:  192, Epsilon:    0.01
Iteration:  117800, Train reward:  152.405, Eval reward:   78.688, TD loss: 159.168, Epsiode:  192, Epsilon:    0.01
