Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:    4.251, Eval reward: -551.856, TD loss:  -9.271, Epsiode:    0, Epsilon:     1.0
Iteration:   88000, Train reward:   74.256, Eval reward:   66.339, TD loss:  129.82, Epsiode:  128, Epsilon:    0.01
Iteration:   88100, Train reward:   64.764, Eval reward:   70.018, TD loss: 137.224, Epsiode:  128, Epsilon:    0.01
Iteration:   88200, Train reward:   61.736, Eval reward:   93.063, TD loss: 127.415, Epsiode:  128, Epsilon:    0.01
Iteration:   88300, Train reward:   56.181, Eval reward:   70.317, TD loss: 137.513, Epsiode:  128, Epsilon:    0.01
Iteration:   88400, Train reward:   69.191, Eval reward:   62.965, TD loss: 142.546, Epsiode:  128, Epsilon:    0.01
Iteration:   88500, Train reward:   70.313, Eval reward:   75.372, TD loss: 137.904, Epsiode:  128, Epsilon:    0.01
Iteration:   88600, Train reward:   59.256, Eval reward:   83.272, TD loss: 149.496, Epsiode:  129, Epsilon:    0.01
Iteration:   88700, Train reward:   67.957, Eval reward:   70.408, TD loss: 147.574, Epsiode:  129, Epsilon:    0.01
Iteration:   88800, Train reward:   55.178, Eval reward:   72.331, TD loss: 131.707, Epsiode:  129, Epsilon:    0.01
Iteration:   88900, Train reward:    67.47, Eval reward:   85.882, TD loss: 137.874, Epsiode:  129, Epsilon:    0.01
Iteration:   89000, Train reward:   51.444, Eval reward:  -66.715, TD loss: 114.727, Epsiode:  129, Epsilon:    0.01
Iteration:   89100, Train reward:   53.896, Eval reward:   -77.44, TD loss: 148.951, Epsiode:  129, Epsilon:    0.01
Iteration:   89200, Train reward:   44.091, Eval reward:    -88.7, TD loss: 136.943, Epsiode:  129, Epsilon:    0.01
Iteration:   89300, Train reward:   62.815, Eval reward:  -77.888, TD loss: 141.693, Epsiode:  129, Epsilon:    0.01
Iteration:   89400, Train reward:    37.89, Eval reward:  -92.462, TD loss: 155.217, Epsiode:  129, Epsilon:    0.01
Iteration:   89500, Train reward:   48.641, Eval reward:  -66.797, TD loss: 133.133, Epsiode:  129, Epsilon:    0.01
Iteration:   89600, Train reward:   47.106, Eval reward:  -72.546, TD loss: 154.354, Epsiode:  130, Epsilon:    0.01
Iteration:   89700, Train reward:   35.913, Eval reward:  -97.359, TD loss: 143.575, Epsiode:  130, Epsilon:    0.01
Iteration:   89800, Train reward:   33.055, Eval reward: -105.221, TD loss: 140.056, Epsiode:  130, Epsilon:    0.01
Iteration:   89900, Train reward:     47.1, Eval reward:  -95.102, TD loss: 125.516, Epsiode:  130, Epsilon:    0.01
Iteration:   90000, Train reward:   46.413, Eval reward:   89.576, TD loss: 133.306, Epsiode:  130, Epsilon:    0.01
Iteration:   90100, Train reward:   30.323, Eval reward:   86.831, TD loss: 157.688, Epsiode:  130, Epsilon:    0.01
Iteration:   90200, Train reward:   43.929, Eval reward:  115.019, TD loss: 147.064, Epsiode:  130, Epsilon:    0.01
Iteration:   90300, Train reward:   51.311, Eval reward:   98.529, TD loss: 141.482, Epsiode:  130, Epsilon:    0.01
Iteration:   90400, Train reward:   37.527, Eval reward:  100.839, TD loss: 146.763, Epsiode:  130, Epsilon:    0.01
Iteration:   90500, Train reward:   45.308, Eval reward:  114.097, TD loss: 147.578, Epsiode:  130, Epsilon:    0.01
Iteration:   90600, Train reward:   57.667, Eval reward:  118.944, TD loss: 132.932, Epsiode:  131, Epsilon:    0.01
Iteration:   90700, Train reward:   36.152, Eval reward:  108.773, TD loss: 156.191, Epsiode:  131, Epsilon:    0.01
Iteration:   90800, Train reward:   47.428, Eval reward:  103.368, TD loss: 144.183, Epsiode:  131, Epsilon:    0.01
Iteration:   90900, Train reward:   49.994, Eval reward:  103.992, TD loss:  139.88, Epsiode:  131, Epsilon:    0.01
Iteration:   91000, Train reward:   57.997, Eval reward:  137.427, TD loss: 152.166, Epsiode:  131, Epsilon:    0.01
Iteration:   91100, Train reward:   55.534, Eval reward:  130.986, TD loss: 141.479, Epsiode:  132, Epsilon:    0.01
Iteration:   91200, Train reward:   69.086, Eval reward:  154.353, TD loss: 155.007, Epsiode:  132, Epsilon:    0.01
Iteration:   91300, Train reward:   63.038, Eval reward:  143.511, TD loss: 138.171, Epsiode:  132, Epsilon:    0.01
Iteration:   91400, Train reward:   81.019, Eval reward:  155.958, TD loss: 138.671, Epsiode:  132, Epsilon:    0.01
Iteration:   91500, Train reward:   74.543, Eval reward:  145.153, TD loss: 144.316, Epsiode:  132, Epsilon:    0.01
Iteration:   91600, Train reward:   74.426, Eval reward:   150.92, TD loss: 151.178, Epsiode:  132, Epsilon:    0.01
Iteration:   91700, Train reward:   62.269, Eval reward:  136.991, TD loss: 145.711, Epsiode:  132, Epsilon:    0.01
Iteration:   91800, Train reward:   69.449, Eval reward:  141.501, TD loss: 140.604, Epsiode:  132, Epsilon:    0.01
Iteration:   91900, Train reward:    66.46, Eval reward:  137.973, TD loss: 133.317, Epsiode:  132, Epsilon:    0.01
Iteration:   92000, Train reward:   65.664, Eval reward:  157.642, TD loss: 147.417, Epsiode:  132, Epsilon:    0.01
Iteration:   92100, Train reward:   79.368, Eval reward:  129.245, TD loss: 136.683, Epsiode:  133, Epsilon:    0.01
Iteration:   92200, Train reward:   79.788, Eval reward:  156.911, TD loss: 121.657, Epsiode:  133, Epsilon:    0.01
Iteration:   92300, Train reward:   73.326, Eval reward:  149.334, TD loss: 150.995, Epsiode:  133, Epsilon:    0.01
Iteration:   92400, Train reward:   65.173, Eval reward:  147.333, TD loss:  142.99, Epsiode:  133, Epsilon:    0.01
Iteration:   92500, Train reward:    71.77, Eval reward:  154.638, TD loss: 144.162, Epsiode:  133, Epsilon:    0.01
Iteration:   92600, Train reward:   75.938, Eval reward:  138.545, TD loss: 152.072, Epsiode:  133, Epsilon:    0.01
Iteration:   92700, Train reward:   91.851, Eval reward:  156.928, TD loss: 152.974, Epsiode:  134, Epsilon:    0.01
Iteration:   92800, Train reward:   68.604, Eval reward:  160.124, TD loss: 130.032, Epsiode:  134, Epsilon:    0.01
Iteration:   92900, Train reward:   75.669, Eval reward:  159.418, TD loss: 150.712, Epsiode:  134, Epsilon:    0.01
Iteration:   93000, Train reward:    68.88, Eval reward:  124.004, TD loss: 126.158, Epsiode:  134, Epsilon:    0.01
Iteration:   93100, Train reward:     54.7, Eval reward:  138.042, TD loss: 140.321, Epsiode:  134, Epsilon:    0.01
Iteration:   93200, Train reward:   80.912, Eval reward:  121.984, TD loss: 154.789, Epsiode:  134, Epsilon:    0.01
Iteration:   93300, Train reward:   83.407, Eval reward:  120.324, TD loss: 145.065, Epsiode:  134, Epsilon:    0.01
Iteration:   93400, Train reward:   86.064, Eval reward:   99.079, TD loss:  124.97, Epsiode:  134, Epsilon:    0.01
Iteration:   93500, Train reward:    61.61, Eval reward:  108.772, TD loss:   136.1, Epsiode:  134, Epsilon:    0.01
Iteration:   93600, Train reward:   70.994, Eval reward:  135.603, TD loss: 162.023, Epsiode:  134, Epsilon:    0.01
Iteration:   93700, Train reward:   84.521, Eval reward:  112.848, TD loss: 153.502, Epsiode:  135, Epsilon:    0.01
Iteration:   93800, Train reward:   79.548, Eval reward:  110.064, TD loss: 156.867, Epsiode:  135, Epsilon:    0.01
Iteration:   93900, Train reward:   81.257, Eval reward:   119.02, TD loss: 142.994, Epsiode:  135, Epsilon:    0.01
Iteration:   94000, Train reward:   81.381, Eval reward:  160.145, TD loss: 134.841, Epsiode:  135, Epsilon:    0.01
Iteration:   94100, Train reward:   94.323, Eval reward:  155.104, TD loss: 160.931, Epsiode:  135, Epsilon:    0.01
Iteration:   94200, Train reward:   88.184, Eval reward:   138.53, TD loss: 122.253, Epsiode:  135, Epsilon:    0.01
Iteration:   94300, Train reward:   84.943, Eval reward:  147.138, TD loss: 140.113, Epsiode:  135, Epsilon:    0.01
Iteration:   94400, Train reward:   87.685, Eval reward:  151.151, TD loss: 152.348, Epsiode:  136, Epsilon:    0.01
Iteration:   94500, Train reward:   72.972, Eval reward:  141.206, TD loss: 167.479, Epsiode:  136, Epsilon:    0.01
Iteration:   94600, Train reward:   75.672, Eval reward:  154.361, TD loss: 153.052, Epsiode:  136, Epsilon:    0.01
Iteration:   94700, Train reward:   90.022, Eval reward:  154.706, TD loss: 139.631, Epsiode:  136, Epsilon:    0.01
Iteration:   94800, Train reward:   69.231, Eval reward:  149.858, TD loss: 148.397, Epsiode:  137, Epsilon:    0.01
Iteration:   94900, Train reward:   81.961, Eval reward:  152.501, TD loss: 134.193, Epsiode:  137, Epsilon:    0.01
Iteration:   95000, Train reward:   63.511, Eval reward:  -134.77, TD loss: 142.649, Epsiode:  137, Epsilon:    0.01
Iteration:   95100, Train reward:   51.501, Eval reward: -121.946, TD loss: 134.068, Epsiode:  137, Epsilon:    0.01
Iteration:   95200, Train reward:   77.901, Eval reward: -134.555, TD loss: 143.537, Epsiode:  137, Epsilon:    0.01
Iteration:   95300, Train reward:   65.026, Eval reward: -134.275, TD loss: 168.243, Epsiode:  137, Epsilon:    0.01
Iteration:   95400, Train reward:   65.876, Eval reward: -130.673, TD loss: 151.009, Epsiode:  137, Epsilon:    0.01
Iteration:   95500, Train reward:   82.545, Eval reward:  -126.96, TD loss: 133.257, Epsiode:  137, Epsilon:    0.01
Iteration:   95600, Train reward:   84.405, Eval reward: -121.725, TD loss: 130.295, Epsiode:  138, Epsilon:    0.01
Iteration:   95700, Train reward:   93.743, Eval reward:  -119.71, TD loss: 137.435, Epsiode:  138, Epsilon:    0.01
Iteration:   95800, Train reward:   91.019, Eval reward: -122.749, TD loss: 150.493, Epsiode:  138, Epsilon:    0.01
Iteration:   95900, Train reward:   90.046, Eval reward:  -152.16, TD loss: 148.501, Epsiode:  138, Epsilon:    0.01
Iteration:   96000, Train reward:   91.462, Eval reward:  194.546, TD loss: 151.954, Epsiode:  138, Epsilon:    0.01
Iteration:   96100, Train reward:   78.569, Eval reward:  211.132, TD loss: 132.045, Epsiode:  139, Epsilon:    0.01
Iteration:   96200, Train reward:   79.602, Eval reward:  200.418, TD loss: 137.963, Epsiode:  139, Epsilon:    0.01
Iteration:   96300, Train reward:   88.507, Eval reward:  199.199, TD loss: 141.714, Epsiode:  139, Epsilon:    0.01
Iteration:   96400, Train reward:  109.384, Eval reward:  187.125, TD loss:  139.72, Epsiode:  139, Epsilon:    0.01
Iteration:   96500, Train reward:    95.18, Eval reward:  189.829, TD loss: 143.395, Epsiode:  139, Epsilon:    0.01
Iteration:   96600, Train reward:     78.7, Eval reward:  168.164, TD loss: 131.391, Epsiode:  139, Epsilon:    0.01
Iteration:   96700, Train reward:   91.525, Eval reward:  214.153, TD loss:  165.08, Epsiode:  139, Epsilon:    0.01
Iteration:   96800, Train reward:    89.38, Eval reward:  199.784, TD loss: 131.726, Epsiode:  139, Epsilon:    0.01
Iteration:   96900, Train reward:   92.715, Eval reward:  198.359, TD loss:  142.85, Epsiode:  139, Epsilon:    0.01
Iteration:   97000, Train reward:   93.454, Eval reward:  104.623, TD loss:  159.22, Epsiode:  140, Epsilon:    0.01
Iteration:   97100, Train reward:   78.022, Eval reward:  102.572, TD loss: 136.701, Epsiode:  140, Epsilon:    0.01
Iteration:   97200, Train reward:   89.935, Eval reward:   96.929, TD loss: 155.657, Epsiode:  140, Epsilon:    0.01
Iteration:   97300, Train reward:   78.015, Eval reward:  105.893, TD loss:  147.44, Epsiode:  140, Epsilon:    0.01
Iteration:   97400, Train reward:   98.827, Eval reward:   93.799, TD loss: 147.247, Epsiode:  140, Epsilon:    0.01
Iteration:   97500, Train reward:   82.492, Eval reward:     90.1, TD loss:  152.25, Epsiode:  141, Epsilon:    0.01
Iteration:   97600, Train reward:  103.476, Eval reward:   90.296, TD loss: 150.963, Epsiode:  141, Epsilon:    0.01
Iteration:   97700, Train reward:  108.449, Eval reward:  105.812, TD loss: 137.117, Epsiode:  141, Epsilon:    0.01
Iteration:   97800, Train reward:  109.812, Eval reward:  110.437, TD loss: 144.631, Epsiode:  141, Epsilon:    0.01
Iteration:   97900, Train reward:   80.606, Eval reward:   92.543, TD loss: 136.009, Epsiode:  141, Epsilon:    0.01
Iteration:   98000, Train reward:  106.604, Eval reward:  168.478, TD loss: 135.383, Epsiode:  141, Epsilon:    0.01
Iteration:   98100, Train reward:   94.814, Eval reward:  165.809, TD loss: 159.839, Epsiode:  141, Epsilon:    0.01
Iteration:   98200, Train reward:   92.761, Eval reward:   173.37, TD loss: 131.351, Epsiode:  141, Epsilon:    0.01
Iteration:   98300, Train reward:   90.553, Eval reward:   162.95, TD loss: 150.551, Epsiode:  141, Epsilon:    0.01
Iteration:   98400, Train reward:  119.478, Eval reward:  175.917, TD loss: 132.019, Epsiode:  142, Epsilon:    0.01
Iteration:   98500, Train reward:  105.328, Eval reward:  163.319, TD loss: 140.468, Epsiode:  142, Epsilon:    0.01
Iteration:   98600, Train reward:   98.237, Eval reward:  176.605, TD loss: 140.621, Epsiode:  142, Epsilon:    0.01
Iteration:   98700, Train reward:  116.722, Eval reward:  177.187, TD loss: 128.066, Epsiode:  142, Epsilon:    0.01
Iteration:   98800, Train reward:   90.983, Eval reward:  170.795, TD loss: 142.297, Epsiode:  142, Epsilon:    0.01
Iteration:   98900, Train reward:  110.613, Eval reward:  193.012, TD loss: 137.555, Epsiode:  142, Epsilon:    0.01
Iteration:   99000, Train reward:  112.023, Eval reward:  134.259, TD loss: 131.791, Epsiode:  142, Epsilon:    0.01
Iteration:   99100, Train reward:  106.476, Eval reward:  116.795, TD loss: 155.784, Epsiode:  143, Epsilon:    0.01
Iteration:   99200, Train reward:  116.551, Eval reward:  122.497, TD loss: 129.221, Epsiode:  143, Epsilon:    0.01
Iteration:   99300, Train reward:  124.079, Eval reward:  130.232, TD loss: 146.457, Epsiode:  143, Epsilon:    0.01
Iteration:   99400, Train reward:  111.215, Eval reward:  112.013, TD loss: 153.858, Epsiode:  143, Epsilon:    0.01
Iteration:   99500, Train reward:  115.502, Eval reward:  128.115, TD loss:  155.53, Epsiode:  143, Epsilon:    0.01
Iteration:   99600, Train reward:  122.498, Eval reward:  125.494, TD loss: 159.909, Epsiode:  143, Epsilon:    0.01
Iteration:   99700, Train reward:  107.641, Eval reward:   96.945, TD loss: 139.219, Epsiode:  143, Epsilon:    0.01
Iteration:   99800, Train reward:  106.376, Eval reward:  105.212, TD loss: 136.276, Epsiode:  143, Epsilon:    0.01
Iteration:   99900, Train reward:  120.652, Eval reward:  132.663, TD loss: 149.655, Epsiode:  144, Epsilon:    0.01
Iteration:  100000, Train reward:   87.644, Eval reward:   35.093, TD loss: 134.915, Epsiode:  144, Epsilon:    0.01
Iteration:  100100, Train reward:   95.294, Eval reward:   45.968, TD loss: 138.285, Epsiode:  144, Epsilon:    0.01
Iteration:  100200, Train reward:  101.627, Eval reward:   41.276, TD loss: 149.809, Epsiode:  144, Epsilon:    0.01
Iteration:  100300, Train reward:  119.374, Eval reward:   38.771, TD loss: 139.181, Epsiode:  144, Epsilon:    0.01
Iteration:  100400, Train reward:  103.402, Eval reward:   30.078, TD loss: 130.118, Epsiode:  144, Epsilon:    0.01
Iteration:  100500, Train reward:   105.12, Eval reward:   39.811, TD loss: 141.243, Epsiode:  144, Epsilon:    0.01
Iteration:  100600, Train reward:  101.222, Eval reward:   47.552, TD loss: 156.393, Epsiode:  144, Epsilon:    0.01
Iteration:  100700, Train reward:  106.486, Eval reward:   23.109, TD loss: 128.585, Epsiode:  144, Epsilon:    0.01
Iteration:  100800, Train reward:  116.268, Eval reward:   34.206, TD loss: 137.257, Epsiode:  145, Epsilon:    0.01
Iteration:  100900, Train reward:   97.724, Eval reward:    55.16, TD loss: 134.885, Epsiode:  145, Epsilon:    0.01
Iteration:  101000, Train reward:  116.672, Eval reward:  120.433, TD loss: 151.358, Epsiode:  145, Epsilon:    0.01
Iteration:  101100, Train reward:  106.529, Eval reward:  107.241, TD loss: 146.203, Epsiode:  145, Epsilon:    0.01
Iteration:  101200, Train reward:   96.332, Eval reward:  110.748, TD loss: 130.223, Epsiode:  145, Epsilon:    0.01
Iteration:  101300, Train reward:   93.859, Eval reward:  115.589, TD loss: 127.945, Epsiode:  146, Epsilon:    0.01
Iteration:  101400, Train reward:   92.642, Eval reward:   89.334, TD loss: 138.597, Epsiode:  146, Epsilon:    0.01
Iteration:  101500, Train reward:  101.615, Eval reward:   85.605, TD loss: 133.858, Epsiode:  146, Epsilon:    0.01
Iteration:  101600, Train reward:  111.325, Eval reward:   96.937, TD loss: 128.248, Epsiode:  146, Epsilon:    0.01
Iteration:  101700, Train reward:   109.37, Eval reward:   85.477, TD loss: 152.952, Epsiode:  146, Epsilon:    0.01
Iteration:  101800, Train reward:  112.196, Eval reward:    93.45, TD loss: 131.978, Epsiode:  146, Epsilon:    0.01
Iteration:  101900, Train reward:  102.933, Eval reward:  105.858, TD loss: 135.312, Epsiode:  146, Epsilon:    0.01
Iteration:  102000, Train reward:  118.815, Eval reward:   19.109, TD loss: 129.648, Epsiode:  147, Epsilon:    0.01
Iteration:  102100, Train reward:  117.277, Eval reward:   28.224, TD loss: 138.751, Epsiode:  147, Epsilon:    0.01
Iteration:  102200, Train reward:  128.443, Eval reward:   15.456, TD loss: 149.084, Epsiode:  147, Epsilon:    0.01
Iteration:  102300, Train reward:  114.799, Eval reward:   31.821, TD loss:  150.08, Epsiode:  147, Epsilon:    0.01
Iteration:  102400, Train reward:  115.329, Eval reward:   28.405, TD loss: 127.737, Epsiode:  147, Epsilon:    0.01
Iteration:  102500, Train reward:   124.77, Eval reward:   31.998, TD loss: 141.778, Epsiode:  147, Epsilon:    0.01
Iteration:  102600, Train reward:  124.903, Eval reward:   28.694, TD loss:  147.38, Epsiode:  148, Epsilon:    0.01
Iteration:  102700, Train reward:  122.703, Eval reward:   10.742, TD loss: 140.692, Epsiode:  148, Epsilon:    0.01
Iteration:  102800, Train reward:  125.768, Eval reward:   30.832, TD loss: 142.755, Epsiode:  148, Epsilon:    0.01
Iteration:  102900, Train reward:  141.534, Eval reward:   38.323, TD loss: 159.822, Epsiode:  148, Epsilon:    0.01
Iteration:  103000, Train reward:   137.73, Eval reward:   50.815, TD loss: 133.261, Epsiode:  148, Epsilon:    0.01
Iteration:  103100, Train reward:  125.959, Eval reward:   69.219, TD loss: 150.227, Epsiode:  148, Epsilon:    0.01
Iteration:  103200, Train reward:  129.011, Eval reward:    65.14, TD loss: 142.053, Epsiode:  148, Epsilon:    0.01
Iteration:  103300, Train reward:  120.745, Eval reward:   63.739, TD loss: 141.876, Epsiode:  149, Epsilon:    0.01
Iteration:  103400, Train reward:  142.939, Eval reward:   72.532, TD loss: 128.236, Epsiode:  149, Epsilon:    0.01
Iteration:  103500, Train reward:  139.487, Eval reward:   49.136, TD loss: 140.853, Epsiode:  149, Epsilon:    0.01
Iteration:  103600, Train reward:  130.752, Eval reward:   59.399, TD loss: 139.297, Epsiode:  149, Epsilon:    0.01
Iteration:  103700, Train reward:  130.498, Eval reward:   60.082, TD loss: 145.806, Epsiode:  149, Epsilon:    0.01
Iteration:  103800, Train reward:  114.802, Eval reward:   50.102, TD loss: 127.146, Epsiode:  149, Epsilon:    0.01
