Namespace(alpha=0.6, batch_size=32, beta_init=0.4, buffer_capacity=10000, clip_grad=False, device='cuda', envname='LunarLander-v2', epsilon_decay=0.9, epsilon_init=1, epsilon_min=0.01, epsilon_range=None, eval_episode=5, eval_period=1000, gamma=0.99, lr=0.001, max_episode_len=1000, model_dir='models/', n_iterations=300000, n_steps=1, natoms=51, no_dist=False, no_double=True, no_dueling=True, no_noisy=True, no_prioritized=True, noisy_std=0.5, save_model=False, start_update=100, target_update_period=100, vmax=100, vmin=-100, write_period=100)
Iteration:       0, Train reward:   -6.306, Eval reward: -630.191, TD loss: -10.085, Epsiode:    0, Epsilon:     1.0
Iteration:   65500, Train reward:  143.142, Eval reward:   -4.771, TD loss: 136.142, Epsiode:   98, Epsilon:    0.01
Iteration:   65600, Train reward:  167.426, Eval reward:   -2.456, TD loss: 128.365, Epsiode:   98, Epsilon:    0.01
Iteration:   65700, Train reward:  161.735, Eval reward:   -5.854, TD loss: 131.591, Epsiode:   98, Epsilon:    0.01
Iteration:   65800, Train reward:  158.972, Eval reward:    4.003, TD loss: 131.631, Epsiode:   98, Epsilon:    0.01
Iteration:   65900, Train reward:  154.793, Eval reward:   -18.52, TD loss: 130.633, Epsiode:   99, Epsilon:    0.01
Iteration:   66000, Train reward:   112.65, Eval reward:   45.023, TD loss: 141.082, Epsiode:  100, Epsilon:    0.01
Iteration:   66100, Train reward:  146.647, Eval reward:   50.313, TD loss: 122.718, Epsiode:  100, Epsilon:    0.01
Iteration:   66200, Train reward:  134.029, Eval reward:   46.332, TD loss: 120.108, Epsiode:  100, Epsilon:    0.01
Iteration:   66300, Train reward:  138.766, Eval reward:    37.58, TD loss: 142.107, Epsiode:  100, Epsilon:    0.01
Iteration:   66400, Train reward:  136.188, Eval reward:   26.481, TD loss:  112.16, Epsiode:  101, Epsilon:    0.01
Iteration:   66500, Train reward:   134.59, Eval reward:   14.685, TD loss: 131.372, Epsiode:  101, Epsilon:    0.01
Iteration:   66600, Train reward:  142.601, Eval reward:   49.502, TD loss: 146.234, Epsiode:  101, Epsilon:    0.01
Iteration:   66700, Train reward:  150.285, Eval reward:   63.569, TD loss:  133.76, Epsiode:  101, Epsilon:    0.01
Iteration:   66800, Train reward:  143.673, Eval reward:   53.047, TD loss: 137.297, Epsiode:  102, Epsilon:    0.01
Iteration:   66900, Train reward:  134.997, Eval reward:   35.416, TD loss: 121.815, Epsiode:  102, Epsilon:    0.01
Iteration:   67000, Train reward:   132.26, Eval reward:  147.795, TD loss: 131.648, Epsiode:  102, Epsilon:    0.01
Iteration:   67100, Train reward:  146.024, Eval reward:  163.274, TD loss:  156.29, Epsiode:  102, Epsilon:    0.01
Iteration:   67200, Train reward:  141.588, Eval reward:  172.233, TD loss: 128.992, Epsiode:  103, Epsilon:    0.01
Iteration:   67300, Train reward:  165.849, Eval reward:  174.059, TD loss: 135.538, Epsiode:  103, Epsilon:    0.01
Iteration:   67400, Train reward:  160.889, Eval reward:  150.318, TD loss: 151.177, Epsiode:  103, Epsilon:    0.01
Iteration:   67500, Train reward:  156.497, Eval reward:  153.841, TD loss: 163.725, Epsiode:  103, Epsilon:    0.01
Iteration:   67600, Train reward:  151.156, Eval reward:  150.974, TD loss: 131.187, Epsiode:  103, Epsilon:    0.01
Iteration:   67700, Train reward:  157.556, Eval reward:  147.721, TD loss: 149.881, Epsiode:  104, Epsilon:    0.01
Iteration:   67800, Train reward:  146.097, Eval reward:  176.231, TD loss: 134.149, Epsiode:  104, Epsilon:    0.01
Iteration:   67900, Train reward:  172.947, Eval reward:  177.696, TD loss: 137.697, Epsiode:  104, Epsilon:    0.01
Iteration:   68000, Train reward:  174.337, Eval reward:  -31.179, TD loss: 147.145, Epsiode:  104, Epsilon:    0.01
Iteration:   68100, Train reward:  159.489, Eval reward:  -22.602, TD loss: 135.094, Epsiode:  104, Epsilon:    0.01
Iteration:   68200, Train reward:  160.884, Eval reward:  -39.595, TD loss:  147.51, Epsiode:  104, Epsilon:    0.01
Iteration:   68300, Train reward:  150.173, Eval reward:  -37.839, TD loss: 133.978, Epsiode:  104, Epsilon:    0.01
Iteration:   68400, Train reward:  153.841, Eval reward:  -43.085, TD loss: 129.113, Epsiode:  104, Epsilon:    0.01
Iteration:   68500, Train reward:  145.089, Eval reward:  -30.769, TD loss: 141.337, Epsiode:  105, Epsilon:    0.01
Iteration:   68600, Train reward:  177.905, Eval reward:  -30.138, TD loss: 132.799, Epsiode:  105, Epsilon:    0.01
Iteration:   68700, Train reward:   161.81, Eval reward:  -47.816, TD loss: 142.469, Epsiode:  105, Epsilon:    0.01
Iteration:   68800, Train reward:  152.268, Eval reward:  -35.254, TD loss: 145.856, Epsiode:  105, Epsilon:    0.01
Iteration:   68900, Train reward:  173.111, Eval reward:  -53.575, TD loss: 164.382, Epsiode:  106, Epsilon:    0.01
Iteration:   69000, Train reward:  144.416, Eval reward:  -37.307, TD loss: 132.485, Epsiode:  106, Epsilon:    0.01
Iteration:   69100, Train reward:  168.803, Eval reward:  -41.816, TD loss: 133.862, Epsiode:  106, Epsilon:    0.01
Iteration:   69200, Train reward:   166.74, Eval reward:  -62.046, TD loss: 148.371, Epsiode:  107, Epsilon:    0.01
Iteration:   69300, Train reward:  185.181, Eval reward:  -51.837, TD loss: 145.237, Epsiode:  107, Epsilon:    0.01
Iteration:   69400, Train reward:  174.363, Eval reward:    -42.2, TD loss: 132.003, Epsiode:  107, Epsilon:    0.01
Iteration:   69500, Train reward:  172.102, Eval reward:  -58.001, TD loss: 145.695, Epsiode:  107, Epsilon:    0.01
Iteration:   69600, Train reward:   166.05, Eval reward:  -52.231, TD loss: 148.765, Epsiode:  107, Epsilon:    0.01
Iteration:   69700, Train reward:  162.128, Eval reward:  -50.576, TD loss: 143.429, Epsiode:  107, Epsilon:    0.01
Iteration:   69800, Train reward:  164.196, Eval reward:  -35.803, TD loss: 156.292, Epsiode:  108, Epsilon:    0.01
Iteration:   69900, Train reward:   153.75, Eval reward:  -63.567, TD loss: 129.819, Epsiode:  108, Epsilon:    0.01
Iteration:   70000, Train reward:  176.371, Eval reward:   25.071, TD loss: 147.755, Epsiode:  108, Epsilon:    0.01
Iteration:   70100, Train reward:  159.709, Eval reward:   25.555, TD loss: 138.688, Epsiode:  108, Epsilon:    0.01
Iteration:   70200, Train reward:  160.841, Eval reward:   35.296, TD loss:  140.94, Epsiode:  108, Epsilon:    0.01
Iteration:   70300, Train reward:  165.467, Eval reward:   35.054, TD loss: 170.701, Epsiode:  109, Epsilon:    0.01
Iteration:   70400, Train reward:  157.019, Eval reward:    35.25, TD loss: 150.244, Epsiode:  110, Epsilon:    0.01
Iteration:   70500, Train reward:  151.604, Eval reward:   45.638, TD loss: 134.816, Epsiode:  110, Epsilon:    0.01
Iteration:   70600, Train reward:  164.889, Eval reward:   49.986, TD loss: 149.909, Epsiode:  110, Epsilon:    0.01
Iteration:   70700, Train reward:  154.352, Eval reward:   31.238, TD loss: 136.382, Epsiode:  110, Epsilon:    0.01
Iteration:   70800, Train reward:  157.331, Eval reward:   30.618, TD loss: 161.406, Epsiode:  110, Epsilon:    0.01
Iteration:   70900, Train reward:  130.106, Eval reward:    9.804, TD loss:  145.56, Epsiode:  110, Epsilon:    0.01
Iteration:   71000, Train reward:  165.775, Eval reward:  -42.364, TD loss: 143.852, Epsiode:  110, Epsilon:    0.01
Iteration:   71100, Train reward:  154.716, Eval reward:  -50.054, TD loss: 128.105, Epsiode:  110, Epsilon:    0.01
Iteration:   71200, Train reward:   142.92, Eval reward:  -56.077, TD loss: 138.531, Epsiode:  110, Epsilon:    0.01
Iteration:   71300, Train reward:  154.241, Eval reward:  -63.197, TD loss: 129.888, Epsiode:  110, Epsilon:    0.01
Iteration:   71400, Train reward:   155.06, Eval reward:  -46.096, TD loss:  134.52, Epsiode:  111, Epsilon:    0.01
Iteration:   71500, Train reward:  134.039, Eval reward:  -35.808, TD loss: 124.944, Epsiode:  111, Epsilon:    0.01
Iteration:   71600, Train reward:  121.227, Eval reward:   -51.65, TD loss: 138.673, Epsiode:  111, Epsilon:    0.01
Iteration:   71700, Train reward:   155.75, Eval reward:  -63.142, TD loss: 150.247, Epsiode:  111, Epsilon:    0.01
Iteration:   71800, Train reward:  138.242, Eval reward:   -41.26, TD loss:   157.2, Epsiode:  112, Epsilon:    0.01
Iteration:   71900, Train reward:  142.209, Eval reward:  -55.017, TD loss: 162.241, Epsiode:  112, Epsilon:    0.01
Iteration:   72000, Train reward:   129.07, Eval reward:   10.464, TD loss:  136.59, Epsiode:  112, Epsilon:    0.01
Iteration:   72100, Train reward:  163.913, Eval reward:   22.441, TD loss: 140.714, Epsiode:  112, Epsilon:    0.01
Iteration:   72200, Train reward:  134.302, Eval reward:   26.616, TD loss: 153.899, Epsiode:  112, Epsilon:    0.01
Iteration:   72300, Train reward:  163.079, Eval reward:   11.712, TD loss: 135.941, Epsiode:  113, Epsilon:    0.01
Iteration:   72400, Train reward:  142.907, Eval reward:   22.351, TD loss: 149.871, Epsiode:  113, Epsilon:    0.01
Iteration:   72500, Train reward:  145.872, Eval reward:   16.474, TD loss: 148.093, Epsiode:  113, Epsilon:    0.01
Iteration:   72600, Train reward:  134.424, Eval reward:   23.144, TD loss: 155.337, Epsiode:  113, Epsilon:    0.01
Iteration:   72700, Train reward:  136.589, Eval reward:    5.828, TD loss: 146.107, Epsiode:  113, Epsilon:    0.01
Iteration:   72800, Train reward:  155.358, Eval reward:   49.508, TD loss: 113.783, Epsiode:  114, Epsilon:    0.01
Iteration:   72900, Train reward:  161.672, Eval reward:   16.185, TD loss: 124.927, Epsiode:  114, Epsilon:    0.01
Iteration:   73000, Train reward:  138.048, Eval reward:   51.656, TD loss: 147.713, Epsiode:  114, Epsilon:    0.01
Iteration:   73100, Train reward:  156.216, Eval reward:    88.67, TD loss: 140.761, Epsiode:  114, Epsilon:    0.01
Iteration:   73200, Train reward:  138.136, Eval reward:   67.122, TD loss:  127.27, Epsiode:  114, Epsilon:    0.01
Iteration:   73300, Train reward:   136.31, Eval reward:   45.597, TD loss: 148.989, Epsiode:  114, Epsilon:    0.01
Iteration:   73400, Train reward:  139.898, Eval reward:   58.737, TD loss: 140.109, Epsiode:  115, Epsilon:    0.01
Iteration:   73500, Train reward:  140.422, Eval reward:   54.901, TD loss: 146.654, Epsiode:  115, Epsilon:    0.01
Iteration:   73600, Train reward:  125.774, Eval reward:   67.995, TD loss: 155.636, Epsiode:  116, Epsilon:    0.01
Iteration:   73700, Train reward:  138.074, Eval reward:   68.776, TD loss: 136.809, Epsiode:  116, Epsilon:    0.01
Iteration:   73800, Train reward:  131.537, Eval reward:   52.213, TD loss: 144.419, Epsiode:  116, Epsilon:    0.01
Iteration:   73900, Train reward:  143.308, Eval reward:   45.446, TD loss: 155.523, Epsiode:  116, Epsilon:    0.01
Iteration:   74000, Train reward:  136.694, Eval reward:  217.478, TD loss:  159.13, Epsiode:  116, Epsilon:    0.01
Iteration:   74100, Train reward:  121.947, Eval reward:  209.923, TD loss: 153.411, Epsiode:  117, Epsilon:    0.01
Iteration:   74200, Train reward:  136.057, Eval reward:  223.878, TD loss: 155.201, Epsiode:  117, Epsilon:    0.01
Iteration:   74300, Train reward:  115.877, Eval reward:  221.061, TD loss: 138.849, Epsiode:  117, Epsilon:    0.01
Iteration:   74400, Train reward:  147.764, Eval reward:  227.125, TD loss: 138.627, Epsiode:  117, Epsilon:    0.01
Iteration:   74500, Train reward:  120.031, Eval reward:  224.382, TD loss: 147.853, Epsiode:  118, Epsilon:    0.01
Iteration:   74600, Train reward:  126.808, Eval reward:  220.635, TD loss: 149.909, Epsiode:  118, Epsilon:    0.01
Iteration:   74700, Train reward:    99.04, Eval reward:  207.402, TD loss: 148.616, Epsiode:  118, Epsilon:    0.01
Iteration:   74800, Train reward:  132.958, Eval reward:  234.064, TD loss: 150.087, Epsiode:  118, Epsilon:    0.01
Iteration:   74900, Train reward:  133.173, Eval reward:  212.392, TD loss: 152.659, Epsiode:  118, Epsilon:    0.01
Iteration:   75000, Train reward:   96.845, Eval reward:  -28.664, TD loss: 139.734, Epsiode:  118, Epsilon:    0.01
Iteration:   75100, Train reward:  116.631, Eval reward:  -21.875, TD loss: 156.941, Epsiode:  119, Epsilon:    0.01
Iteration:   75200, Train reward:  112.126, Eval reward:  -28.399, TD loss: 134.452, Epsiode:  119, Epsilon:    0.01
Iteration:   75300, Train reward:   89.541, Eval reward:  -31.352, TD loss:  135.97, Epsiode:  119, Epsilon:    0.01
Iteration:   75400, Train reward:  112.729, Eval reward:  -55.447, TD loss: 146.966, Epsiode:  119, Epsilon:    0.01
Iteration:   75500, Train reward:  108.493, Eval reward:   -32.16, TD loss: 143.722, Epsiode:  119, Epsilon:    0.01
Iteration:   75600, Train reward:  104.224, Eval reward:  -45.018, TD loss: 161.988, Epsiode:  119, Epsilon:    0.01
Iteration:   75700, Train reward:   97.176, Eval reward:  -49.244, TD loss: 151.012, Epsiode:  119, Epsilon:    0.01
Iteration:   75800, Train reward:  115.808, Eval reward:  -56.989, TD loss: 135.312, Epsiode:  119, Epsilon:    0.01
Iteration:   75900, Train reward:  100.453, Eval reward:  -31.394, TD loss: 146.113, Epsiode:  119, Epsilon:    0.01
Iteration:   76000, Train reward:   98.421, Eval reward:  -45.833, TD loss: 144.689, Epsiode:  119, Epsilon:    0.01
Iteration:   76100, Train reward:  114.995, Eval reward:  -45.926, TD loss: 132.601, Epsiode:  120, Epsilon:    0.01
Iteration:   76200, Train reward:   84.838, Eval reward:  -47.852, TD loss: 148.043, Epsiode:  120, Epsilon:    0.01
Iteration:   76300, Train reward:  112.207, Eval reward:  -50.897, TD loss: 143.056, Epsiode:  120, Epsilon:    0.01
Iteration:   76400, Train reward:  118.504, Eval reward:  -43.407, TD loss: 162.072, Epsiode:  120, Epsilon:    0.01
Iteration:   76500, Train reward:    83.58, Eval reward:  -45.058, TD loss:  133.55, Epsiode:  120, Epsilon:    0.01
Iteration:   76600, Train reward:   96.929, Eval reward:  -49.574, TD loss: 141.781, Epsiode:  120, Epsilon:    0.01
Iteration:   76700, Train reward:   95.764, Eval reward:  -38.942, TD loss: 160.021, Epsiode:  120, Epsilon:    0.01
Iteration:   76800, Train reward:  110.138, Eval reward:  -50.269, TD loss: 134.342, Epsiode:  121, Epsilon:    0.01
Iteration:   76900, Train reward:   97.188, Eval reward:  -51.509, TD loss: 165.656, Epsiode:  121, Epsilon:    0.01
Iteration:   77000, Train reward:  122.569, Eval reward:  -68.058, TD loss: 143.039, Epsiode:  121, Epsilon:    0.01
Iteration:   77100, Train reward:   93.867, Eval reward:  -95.482, TD loss: 147.439, Epsiode:  121, Epsilon:    0.01
Iteration:   77200, Train reward:  112.189, Eval reward:  -72.078, TD loss: 137.881, Epsiode:  121, Epsilon:    0.01
Iteration:   77300, Train reward:  103.965, Eval reward:  -71.371, TD loss: 143.193, Epsiode:  121, Epsilon:    0.01
Iteration:   77400, Train reward:  100.445, Eval reward: -100.401, TD loss: 159.425, Epsiode:  121, Epsilon:    0.01
Iteration:   77500, Train reward:  100.392, Eval reward:   -93.04, TD loss: 141.246, Epsiode:  121, Epsilon:    0.01
Iteration:   77600, Train reward:   103.44, Eval reward:  -86.077, TD loss: 121.384, Epsiode:  122, Epsilon:    0.01
Iteration:   77700, Train reward:  108.437, Eval reward:  -82.932, TD loss: 122.481, Epsiode:  122, Epsilon:    0.01
Iteration:   77800, Train reward:  114.555, Eval reward:   -93.28, TD loss: 150.071, Epsiode:  122, Epsilon:    0.01
Iteration:   77900, Train reward:  104.157, Eval reward:  -96.838, TD loss:  144.11, Epsiode:  122, Epsilon:    0.01
Iteration:   78000, Train reward:    101.3, Eval reward:   213.33, TD loss: 159.528, Epsiode:  123, Epsilon:    0.01
Iteration:   78100, Train reward:   92.851, Eval reward:  195.686, TD loss:  142.56, Epsiode:  123, Epsilon:    0.01
Iteration:   78200, Train reward:   96.429, Eval reward:  200.745, TD loss: 123.796, Epsiode:  123, Epsilon:    0.01
Iteration:   78300, Train reward:   87.039, Eval reward:  210.777, TD loss: 144.731, Epsiode:  123, Epsilon:    0.01
Iteration:   78400, Train reward:   90.881, Eval reward:  214.433, TD loss:  159.95, Epsiode:  123, Epsilon:    0.01
Iteration:   78500, Train reward:   94.414, Eval reward:  214.653, TD loss: 126.274, Epsiode:  123, Epsilon:    0.01
Iteration:   78600, Train reward:   91.745, Eval reward:  202.565, TD loss: 131.847, Epsiode:  124, Epsilon:    0.01
Iteration:   78700, Train reward:   96.764, Eval reward:  200.202, TD loss: 137.921, Epsiode:  124, Epsilon:    0.01
Iteration:   78800, Train reward:   88.137, Eval reward:  216.435, TD loss: 136.665, Epsiode:  124, Epsilon:    0.01
Iteration:   78900, Train reward:   85.386, Eval reward:  196.432, TD loss: 164.014, Epsiode:  124, Epsilon:    0.01
Iteration:   79000, Train reward:   97.457, Eval reward:  107.763, TD loss: 123.836, Epsiode:  124, Epsilon:    0.01
Iteration:   79100, Train reward:  107.012, Eval reward:   89.429, TD loss: 142.092, Epsiode:  124, Epsilon:    0.01
Iteration:   79200, Train reward:   86.759, Eval reward:    82.98, TD loss: 149.561, Epsiode:  124, Epsilon:    0.01
Iteration:   79300, Train reward:   85.001, Eval reward:   70.199, TD loss: 139.879, Epsiode:  125, Epsilon:    0.01
Iteration:   79400, Train reward:   87.197, Eval reward:   84.144, TD loss: 131.795, Epsiode:  125, Epsilon:    0.01
Iteration:   79500, Train reward:   83.603, Eval reward:   89.559, TD loss: 140.029, Epsiode:  125, Epsilon:    0.01
Iteration:   79600, Train reward:   83.507, Eval reward:   99.376, TD loss: 142.156, Epsiode:  125, Epsilon:    0.01
Iteration:   79700, Train reward:   68.319, Eval reward:   101.82, TD loss: 152.671, Epsiode:  125, Epsilon:    0.01
Iteration:   79800, Train reward:  110.873, Eval reward:     92.6, TD loss: 156.986, Epsiode:  125, Epsilon:    0.01
Iteration:   79900, Train reward:   74.413, Eval reward:   66.424, TD loss: 137.399, Epsiode:  125, Epsilon:    0.01
Iteration:   80000, Train reward:   54.847, Eval reward:   93.382, TD loss: 152.158, Epsiode:  126, Epsilon:    0.01
Iteration:   80100, Train reward:   85.446, Eval reward:   90.788, TD loss: 138.469, Epsiode:  126, Epsilon:    0.01
Iteration:   80200, Train reward:   70.524, Eval reward:  105.687, TD loss: 150.595, Epsiode:  126, Epsilon:    0.01
Iteration:   80300, Train reward:   50.895, Eval reward:   105.21, TD loss: 142.375, Epsiode:  126, Epsilon:    0.01
Iteration:   80400, Train reward:   65.968, Eval reward:  106.202, TD loss: 138.793, Epsiode:  126, Epsilon:    0.01
Iteration:   80500, Train reward:   65.434, Eval reward:   87.452, TD loss: 131.667, Epsiode:  126, Epsilon:    0.01
Iteration:   80600, Train reward:    86.32, Eval reward:   87.511, TD loss: 139.261, Epsiode:  126, Epsilon:    0.01
Iteration:   80700, Train reward:   66.544, Eval reward:   89.738, TD loss: 127.811, Epsiode:  126, Epsilon:    0.01
Iteration:   80800, Train reward:   62.009, Eval reward:   96.652, TD loss: 132.036, Epsiode:  126, Epsilon:    0.01
Iteration:   80900, Train reward:   64.511, Eval reward:  104.696, TD loss: 150.268, Epsiode:  126, Epsilon:    0.01
Iteration:   81000, Train reward:   70.229, Eval reward:   23.005, TD loss: 140.261, Epsiode:  127, Epsilon:    0.01
Iteration:   81100, Train reward:   61.405, Eval reward:   12.471, TD loss: 144.899, Epsiode:  127, Epsilon:    0.01
Iteration:   81200, Train reward:   48.634, Eval reward:    9.751, TD loss: 150.515, Epsiode:  127, Epsilon:    0.01
Iteration:   81300, Train reward:   76.027, Eval reward:  -21.747, TD loss: 143.818, Epsiode:  127, Epsilon:    0.01
Iteration:   81400, Train reward:    72.46, Eval reward:    8.845, TD loss: 147.762, Epsiode:  127, Epsilon:    0.01
